SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2018,Fillmore Unified,EL Status,288,English Learner,91,5.0,0.0549,0.9891,"Town, fringe"
2018,Fillmore Unified,EL Status,288,English Proficient,197,54.0,0.2741,0.9899,"Town, fringe"
2018,Fillmore Unified,EL Status,288,Ever EL,143,22.0,0.1538,0.9931,"Town, fringe"
2018,Fillmore Unified,Economic Status,288,Economically Disadvantaged,225,45.0,0.2,0.9912,"Town, fringe"
2018,Fillmore Unified,Economic Status,288,Not Economically Disadvantaged,63,14.0,0.2222,0.9844,"Town, fringe"
2018,Fillmore Unified,Gender,288,Female,133,26.0,0.1955,0.9925,"Town, fringe"
2018,Fillmore Unified,Gender,288,Male,155,33.0,0.2129,0.9873,"Town, fringe"
2018,Fillmore Unified,Migrant Status,288,Migrant,*,,,,"Town, fringe"
2018,Fillmore Unified,RaceEth,288,Asian,*,,,,"Town, fringe"
2018,Fillmore Unified,RaceEth,288,Black or African American,*,,,,"Town, fringe"
2018,Fillmore Unified,RaceEth,288,Filipino,*,,,,"Town, fringe"
2018,Fillmore Unified,RaceEth,288,Hispanic or Latino,266,48.0,0.1805,0.9925,"Town, fringe"
2018,Fillmore Unified,RaceEth,288,White,18,10.0,0.5556,0.9474,"Town, fringe"
2018,Firebaugh-Las Deltas Unified,All Students,178,All Students,178,56.0,0.3146,0.9944,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Disability Status,178,Non-SWD,170,56.0,0.3294,0.9942,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Disability Status,178,SWD,*,,,,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,EL Status,178,EL Exited,46,22.0,0.4783,1.0,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,EL Status,178,English Learner,83,15.0,0.1807,0.9881,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,EL Status,178,English Proficient,94,41.0,0.4362,1.0,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,EL Status,178,Ever EL,129,37.0,0.2868,0.9923,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Economic Status,178,Economically Disadvantaged,161,50.0,0.3106,0.9938,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Economic Status,178,Not Economically Disadvantaged,17,6.0,0.3529,1.0,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Gender,178,Female,75,16.0,0.2133,0.9868,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Gender,178,Male,103,40.0,0.3883,1.0,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,Migrant Status,178,Migrant,20,9.0,0.45,1.0,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,RaceEth,178,Hispanic or Latino,169,54.0,0.3195,0.9941,"Rural, fringe"
2018,Firebaugh-Las Deltas Unified,RaceEth,178,White,*,,,,"Rural, fringe"
2018,Flournoy Union Elementary,All Students,*,All Students,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,Disability Status,*,Non-SWD,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,EL Status,*,English Proficient,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,Economic Status,*,Not Economically Disadvantaged,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,Gender,*,Female,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,Gender,*,Male,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,RaceEth,*,Hispanic or Latino,*,,,,"Rural, remote"
2018,Flournoy Union Elementary,RaceEth,*,White,*,,,,"Rural, remote"
2018,Folsom-Cordova Unified,All Students,1491,All Students,1491,873.0,0.585,0.9874,"City, small"
2018,Folsom-Cordova Unified,Disability Status,1491,Non-SWD,1308,811.0,0.62,0.9909,"City, small"
2018,Folsom-Cordova Unified,Disability Status,1491,SWD,183,60.0,0.3315,0.9632,"City, small"
2018,Folsom-Cordova Unified,EL Status,1491,EL Exited,189,134.0,0.709,0.9895,"City, small"
2018,Folsom-Cordova Unified,EL Status,1491,English Learner,162,24.0,0.1481,0.9939,"City, small"
2018,Folsom-Cordova Unified,EL Status,1491,English Proficient,1329,849.0,0.6383,0.9881,"City, small"
2018,Folsom-Cordova Unified,EL Status,1491,Ever EL,351,158.0,0.4501,0.9915,"City, small"
2018,Folsom-Cordova Unified,Economic Status,1491,Economically Disadvantaged,581,191.0,0.3287,0.9881,"City, small"
2018,Folsom-Cordova Unified,Economic Status,1491,Not Economically Disadvantaged,910,682.0,0.7489,0.987,"City, small"
2018,Folsom-Cordova Unified,Gender,1491,Female,756,408.0,0.5404,0.9921,"City, small"
2018,Folsom-Cordova Unified,Gender,1491,Male,735,463.0,0.6308,0.9826,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,American Indian or Alaska Native,*,,,,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,Asian,253,209.0,0.8261,0.9844,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,Black or African American,76,20.0,0.2632,0.95,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,Filipino,34,26.0,0.7647,1.0,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,Hispanic or Latino,299,104.0,0.3478,0.9934,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,Native Hawaiian or Pacific Islander,15,2.0,0.1333,1.0,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,Two or More,120,69.0,0.575,0.9917,"City, small"
2018,Folsom-Cordova Unified,RaceEth,1491,White,682,437.0,0.6397,0.9898,"City, small"
2018,Fontana Unified,All Students,2760,All Students,2760,736.0,0.2667,0.9889,"Suburb, large"
2018,Fontana Unified,Disability Status,2760,Non-SWD,2450,721.0,0.2943,0.9911,"Suburb, large"
2018,Fontana Unified,Disability Status,2760,SWD,310,15.0,0.0484,0.9718,"Suburb, large"
2018,Fontana Unified,EL Status,2760,EL Exited,487,239.0,0.4908,1.0,"Suburb, large"
2018,Fontana Unified,EL Status,2760,English Learner,944,100.0,0.1059,0.9947,"Suburb, large"
2018,Fontana Unified,EL Status,2760,English Proficient,1806,635.0,0.3516,0.9874,"Suburb, large"
2018,Fontana Unified,EL Status,2760,Ever EL,1431,339.0,0.2369,0.9965,"Suburb, large"
2018,Fontana Unified,Economic Status,2760,Economically Disadvantaged,2404,600.0,0.2496,0.9893,"Suburb, large"
2018,Fontana Unified,Economic Status,2760,Not Economically Disadvantaged,356,136.0,0.382,0.9861,"Suburb, large"
2018,Fontana Unified,Gender,2760,Female,1331,336.0,0.2524,0.9903,"Suburb, large"
2018,Fontana Unified,Gender,2760,Male,1429,400.0,0.2799,0.9876,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,American Indian or Alaska Native,*,,,,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,Asian,22,13.0,0.5909,1.0,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,Black or African American,152,27.0,0.1776,0.987,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,Filipino,29,16.0,0.5517,1.0,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,Hispanic or Latino,2413,626.0,0.2594,0.9906,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,Two or More,39,17.0,0.4359,0.975,"Suburb, large"
2018,Fontana Unified,RaceEth,2760,White,95,34.0,0.3579,0.9896,"Suburb, large"
2018,Foresthill Union Elementary,All Students,34,All Students,34,7.0,0.2059,1.0,"Rural, distant"
2018,Foresthill Union Elementary,Disability Status,34,Non-SWD,29,7.0,0.2414,1.0,"Rural, distant"
2018,Foresthill Union Elementary,Disability Status,34,SWD,*,,,,"Rural, distant"
2018,Foresthill Union Elementary,EL Status,34,EL Exited,*,,,,"Rural, distant"
2018,Foresthill Union Elementary,EL Status,34,English Proficient,34,7.0,0.2059,1.0,"Rural, distant"
2018,Foresthill Union Elementary,EL Status,34,Ever EL,*,,,,"Rural, distant"
2018,Foresthill Union Elementary,Economic Status,34,Economically Disadvantaged,19,3.0,0.1579,1.0,"Rural, distant"
2018,Foresthill Union Elementary,Economic Status,34,Not Economically Disadvantaged,15,4.0,0.2667,1.0,"Rural, distant"
2018,Foresthill Union Elementary,Gender,34,Female,16,2.0,0.125,1.0,"Rural, distant"
2018,Foresthill Union Elementary,Gender,34,Male,18,5.0,0.2778,1.0,"Rural, distant"
2018,Foresthill Union Elementary,RaceEth,34,Hispanic or Latino,*,,,,"Rural, distant"
2018,Foresthill Union Elementary,RaceEth,34,Two or More,*,,,,"Rural, distant"
2018,Foresthill Union Elementary,RaceEth,34,White,25,5.0,0.2,1.0,"Rural, distant"
2018,Forestville Union Elementary,All Students,50,All Students,50,17.0,0.34,0.9615,"Rural, fringe"
2018,Forestville Union Elementary,Disability Status,50,Non-SWD,41,17.0,0.4146,0.9762,"Rural, fringe"
2018,Forestville Union Elementary,Disability Status,50,SWD,*,,,,"Rural, fringe"
2018,Forestville Union Elementary,EL Status,50,English Learner,*,,,,"Rural, fringe"
2018,Forestville Union Elementary,EL Status,50,English Proficient,41,16.0,0.3902,0.9535,"Rural, fringe"
2018,Forestville Union Elementary,EL Status,50,Ever EL,*,,,,"Rural, fringe"
2018,Forestville Union Elementary,Economic Status,50,Economically Disadvantaged,25,10.0,0.4,1.0,"Rural, fringe"
2018,Forestville Union Elementary,Economic Status,50,Not Economically Disadvantaged,25,7.0,0.28,0.9259,"Rural, fringe"
2018,Forestville Union Elementary,Gender,50,Female,34,14.0,0.4118,1.0,"Rural, fringe"
2018,Forestville Union Elementary,Gender,50,Male,16,3.0,0.1875,0.8889,"Rural, fringe"
2018,Forestville Union Elementary,RaceEth,50,Hispanic or Latino,17,4.0,0.2353,1.0,"Rural, fringe"
2018,Forestville Union Elementary,RaceEth,50,Two or More,*,,,,"Rural, fringe"
2018,Forestville Union Elementary,RaceEth,50,White,29,12.0,0.4138,0.9355,"Rural, fringe"
2018,Forks Of Salmon Elementary,All Students,*,All Students,*,,,,"Rural, remote"
2018,Forks Of Salmon Elementary,Disability Status,*,Non-SWD,*,,,,"Rural, remote"
2018,Forks Of Salmon Elementary,EL Status,*,English Proficient,*,,,,"Rural, remote"
2018,Forks Of Salmon Elementary,Economic Status,*,Economically Disadvantaged,*,,,,"Rural, remote"
2018,Forks Of Salmon Elementary,Gender,*,Female,*,,,,"Rural, remote"
2018,Forks Of Salmon Elementary,RaceEth,*,White,*,,,,"Rural, remote"
2018,Fort Bragg Unified,All Students,122,All Students,122,35.0,0.2869,0.9919,"Town, remote"
2018,Fort Bragg Unified,Disability Status,122,Non-SWD,115,35.0,0.3043,1.0,"Town, remote"
2018,Fort Bragg Unified,Disability Status,122,SWD,*,,,,"Town, remote"
2018,Fort Bragg Unified,EL Status,122,EL Exited,16,5.0,0.3125,1.0,"Town, remote"
2018,Fort Bragg Unified,EL Status,122,English Learner,28,4.0,0.1429,1.0,"Town, remote"
2018,Fort Bragg Unified,EL Status,122,English Proficient,92,31.0,0.337,0.9892,"Town, remote"
2018,Fort Bragg Unified,EL Status,122,Ever EL,44,9.0,0.2045,1.0,"Town, remote"
2018,Fort Bragg Unified,Economic Status,122,Economically Disadvantaged,96,25.0,0.2604,0.9897,"Town, remote"
2018,Fort Bragg Unified,Economic Status,122,Not Economically Disadvantaged,26,10.0,0.3846,1.0,"Town, remote"
2018,Fort Bragg Unified,Gender,122,Female,57,15.0,0.2632,1.0,"Town, remote"
2018,Fort Bragg Unified,Gender,122,Male,65,20.0,0.3077,0.9848,"Town, remote"
2018,Fort Bragg Unified,Migrant Status,122,Migrant,*,,,,"Town, remote"
2018,Fort Bragg Unified,RaceEth,122,American Indian or Alaska Native,*,,,,"Town, remote"
2018,Fort Bragg Unified,RaceEth,122,Asian,*,,,,"Town, remote"
2018,Fort Bragg Unified,RaceEth,122,Black or African American,*,,,,"Town, remote"
2018,Fort Bragg Unified,RaceEth,122,Hispanic or Latino,59,14.0,0.2373,1.0,"Town, remote"
2018,Fort Bragg Unified,RaceEth,122,Two or More,*,,,,"Town, remote"
2018,Fort Bragg Unified,RaceEth,122,White,54,19.0,0.3519,0.9818,"Town, remote"
2018,Fort Ross Elementary,All Students,*,All Students,*,,,,"Rural, distant"
2018,Fort Ross Elementary,Disability Status,*,Non-SWD,*,,,,"Rural, distant"
2018,Fort Ross Elementary,EL Status,*,EL Exited,*,,,,"Rural, distant"
2018,Fort Ross Elementary,EL Status,*,English Proficient,*,,,,"Rural, distant"
2018,Fort Ross Elementary,EL Status,*,Ever EL,*,,,,"Rural, distant"
2018,Fort Ross Elementary,Economic Status,*,Economically Disadvantaged,*,,,,"Rural, distant"
2018,Fort Ross Elementary,Economic Status,*,Not Economically Disadvantaged,*,,,,"Rural, distant"
2018,Fort Ross Elementary,Gender,*,Female,*,,,,"Rural, distant"
2018,Fort Ross Elementary,Gender,*,Male,*,,,,"Rural, distant"
2018,Fort Ross Elementary,RaceEth,*,Hispanic or Latino,*,,,,"Rural, distant"
2018,Fort Ross Elementary,RaceEth,*,White,*,,,,"Rural, distant"
2018,Fort Sage Unified,All Students,22,All Students,22,7.0,0.3182,1.0,"Rural, remote"
2018,Fort Sage Unified,Disability Status,22,Non-SWD,19,6.0,0.3158,1.0,"Rural, remote"
2018,Fort Sage Unified,Disability Status,22,SWD,*,,,,"Rural, remote"
2018,Fort Sage Unified,EL Status,22,English Proficient,22,7.0,0.3182,1.0,"Rural, remote"
2018,Fort Sage Unified,Economic Status,22,Economically Disadvantaged,12,1.0,0.0833,1.0,"Rural, remote"
2018,Fort Sage Unified,Economic Status,22,Not Economically Disadvantaged,*,,,,"Rural, remote"
2018,Fort Sage Unified,Gender,22,Female,14,5.0,0.3571,1.0,"Rural, remote"
2018,Fort Sage Unified,Gender,22,Male,*,,,,"Rural, remote"
2018,Fort Sage Unified,RaceEth,22,American Indian or Alaska Native,*,,,,"Rural, remote"
2018,Fort Sage Unified,RaceEth,22,Hispanic or Latino,*,,,,"Rural, remote"
2018,Fort Sage Unified,RaceEth,22,Two or More,*,,,,"Rural, remote"
2018,Fort Sage Unified,RaceEth,22,White,16,7.0,0.4375,1.0,"Rural, remote"
2018,Fortuna Elementary,All Students,130,All Students,130,26.0,0.2,1.0,"Town, remote"
2018,Fortuna Elementary,Disability Status,130,Non-SWD,105,20.0,0.1905,1.0,"Town, remote"
2018,Fortuna Elementary,Disability Status,130,SWD,25,6.0,0.24,1.0,"Town, remote"
2018,Fortuna Elementary,EL Status,130,EL Exited,*,,,,"Town, remote"
2018,Fortuna Elementary,EL Status,130,English Learner,44,4.0,0.0909,1.0,"Town, remote"
2018,Fortuna Elementary,EL Status,130,English Proficient,86,22.0,0.2558,1.0,"Town, remote"
2018,Fortuna Elementary,EL Status,130,Ever EL,51,6.0,0.1176,1.0,"Town, remote"
2018,Fortuna Elementary,Economic Status,130,Economically Disadvantaged,105,19.0,0.181,1.0,"Town, remote"
2018,Fortuna Elementary,Economic Status,130,Not Economically Disadvantaged,25,7.0,0.28,1.0,"Town, remote"
2018,Fortuna Elementary,Gender,130,Female,72,17.0,0.2361,1.0,"Town, remote"
2018,Fortuna Elementary,Gender,130,Male,58,9.0,0.1552,1.0,"Town, remote"
2018,Fortuna Elementary,RaceEth,130,American Indian or Alaska Native,*,,,,"Town, remote"
2018,Fortuna Elementary,RaceEth,130,Asian,*,,,,"Town, remote"
2018,Fortuna Elementary,RaceEth,130,Filipino,*,,,,"Town, remote"
2018,Fortuna Elementary,RaceEth,130,Hispanic or Latino,63,8.0,0.127,1.0,"Town, remote"
2018,Fortuna Elementary,RaceEth,130,Two or More,*,,,,"Town, remote"
2018,Fortuna Elementary,RaceEth,130,White,54,15.0,0.2778,1.0,"Town, remote"
2018,Fountain Valley Elementary,All Students,693,All Students,693,559.0,0.8066,0.9928,"City, small"
2018,Fountain Valley Elementary,Disability Status,693,Non-SWD,629,531.0,0.8442,0.9937,"City, small"
2018,Fountain Valley Elementary,Disability Status,693,SWD,64,28.0,0.4375,0.9846,"City, small"
2018,Fountain Valley Elementary,EL Status,693,EL Exited,86,80.0,0.9302,1.0,"City, small"
2018,Fountain Valley Elementary,EL Status,693,English Learner,62,35.0,0.5645,0.9688,"City, small"
2018,Fountain Valley Elementary,EL Status,693,English Proficient,631,524.0,0.8304,0.9953,"City, small"
2018,Fountain Valley Elementary,EL Status,693,Ever EL,148,115.0,0.777,0.9867,"City, small"
2018,Fountain Valley Elementary,Economic Status,693,Economically Disadvantaged,178,137.0,0.7697,0.9834,"City, small"
2018,Fountain Valley Elementary,Economic Status,693,Not Economically Disadvantaged,515,422.0,0.8194,0.9961,"City, small"
2018,Fountain Valley Elementary,Gender,693,Female,339,277.0,0.8171,0.9912,"City, small"
2018,Fountain Valley Elementary,Gender,693,Male,354,282.0,0.7966,0.9944,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,American Indian or Alaska Native,*,,,,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,Asian,263,236.0,0.8973,1.0,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,Black or African American,*,,,,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,Filipino,*,,,,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,Hispanic or Latino,123,86.0,0.6992,0.9919,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,Native Hawaiian or Pacific Islander,*,,,,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,Two or More,38,29.0,0.7632,1.0,"City, small"
2018,Fountain Valley Elementary,RaceEth,693,White,241,185.0,0.7676,0.9837,"City, small"
2018,Fowler Unified,All Students,191,All Students,191,60.0,0.3141,0.9598,"Town, fringe"
2018,Fowler Unified,Disability Status,191,Non-SWD,174,57.0,0.3276,0.9886,"Town, fringe"
2018,Fowler Unified,Disability Status,191,SWD,17,3.0,0.1765,0.7391,"Town, fringe"
2018,Fowler Unified,EL Status,191,EL Exited,21,12.0,0.5714,1.0,"Town, fringe"
2018,Fowler Unified,EL Status,191,English Learner,51,8.0,0.1569,0.9444,"Town, fringe"
2018,Fowler Unified,EL Status,191,English Proficient,140,52.0,0.3714,0.9655,"Town, fringe"
2018,Fowler Unified,EL Status,191,Ever EL,72,20.0,0.2778,0.96,"Town, fringe"
2018,Fowler Unified,Economic Status,191,Economically Disadvantaged,158,49.0,0.3101,0.9576,"Town, fringe"
2018,Fowler Unified,Economic Status,191,Not Economically Disadvantaged,33,11.0,0.3333,0.9706,"Town, fringe"
2018,Fowler Unified,Gender,191,Female,101,32.0,0.3168,0.9712,"Town, fringe"
2018,Fowler Unified,Gender,191,Male,90,28.0,0.3111,0.9474,"Town, fringe"
2018,Fowler Unified,Migrant Status,191,Migrant,*,,,,"Town, fringe"
2018,Fowler Unified,RaceEth,191,Asian,13,8.0,0.6154,1.0,"Town, fringe"
2018,Fowler Unified,RaceEth,191,Black or African American,*,,,,"Town, fringe"
2018,Fowler Unified,RaceEth,191,Hispanic or Latino,162,44.0,0.2716,0.9701,"Town, fringe"
2018,Fowler Unified,RaceEth,191,White,13,8.0,0.6154,0.8125,"Town, fringe"
2018,Franklin Elementary,All Students,54,All Students,54,41.0,0.7593,1.0,"Rural, fringe"
2018,Franklin Elementary,Disability Status,54,Non-SWD,49,39.0,0.7959,1.0,"Rural, fringe"
2018,Franklin Elementary,Disability Status,54,SWD,*,,,,"Rural, fringe"
2018,Franklin Elementary,EL Status,54,EL Exited,*,,,,"Rural, fringe"
2018,Franklin Elementary,EL Status,54,English Learner,*,,,,"Rural, fringe"
2018,Franklin Elementary,EL Status,54,English Proficient,48,38.0,0.7917,1.0,"Rural, fringe"
2018,Franklin Elementary,EL Status,54,Ever EL,11,8.0,0.7273,1.0,"Rural, fringe"
2018,Franklin Elementary,Economic Status,54,Economically Disadvantaged,*,,,,"Rural, fringe"
2018,Franklin Elementary,Economic Status,54,Not Economically Disadvantaged,49,40.0,0.8163,1.0,"Rural, fringe"
2018,Franklin Elementary,Gender,54,Female,19,12.0,0.6316,1.0,"Rural, fringe"
2018,Franklin Elementary,Gender,54,Male,35,29.0,0.8286,1.0,"Rural, fringe"
2018,Franklin Elementary,Migrant Status,54,Migrant,*,,,,"Rural, fringe"
2018,Franklin Elementary,RaceEth,54,Asian,*,,,,"Rural, fringe"
2018,Franklin Elementary,RaceEth,54,Hispanic or Latino,16,12.0,0.75,1.0,"Rural, fringe"
2018,Franklin Elementary,RaceEth,54,Two or More,*,,,,"Rural, fringe"
2018,Franklin Elementary,RaceEth,54,White,27,21.0,0.7778,1.0,"Rural, fringe"
2018,Franklin-Mckinley Elementary,All Students,923,All Students,923,353.0,0.3826,0.9925,"City, large"
2018,Franklin-Mckinley Elementary,Disability Status,923,Non-SWD,826,340.0,0.4116,0.9964,"City, large"
2018,Franklin-Mckinley Elementary,Disability Status,923,SWD,97,12.0,0.1277,0.9604,"City, large"
2018,Franklin-Mckinley Elementary,EL Status,923,EL Exited,315,208.0,0.6603,0.9968,"City, large"
2018,Franklin-Mckinley Elementary,EL Status,923,English Learner,345,36.0,0.105,0.9885,"City, large"
2018,Franklin-Mckinley Elementary,EL Status,923,English Proficient,575,314.0,0.547,0.9948,"City, large"
2018,Franklin-Mckinley Elementary,EL Status,923,Ever EL,660,244.0,0.3708,0.9925,"City, large"
2018,Franklin-Mckinley Elementary,Economic Status,923,Economically Disadvantaged,631,201.0,0.3185,0.9921,"City, large"
2018,Franklin-Mckinley Elementary,Economic Status,923,Not Economically Disadvantaged,292,152.0,0.5205,0.9932,"City, large"
2018,Franklin-Mckinley Elementary,Gender,923,Female,453,178.0,0.3938,0.9956,"City, large"
2018,Franklin-Mckinley Elementary,Gender,923,Male,470,174.0,0.3718,0.9895,"City, large"
2018,Franklin-Mckinley Elementary,Migrant Status,923,Migrant,*,,,,"City, large"
2018,Franklin-Mckinley Elementary,RaceEth,923,Asian,278,179.0,0.6439,0.9964,"City, large"
2018,Franklin-Mckinley Elementary,RaceEth,923,Black or African American,22,7.0,0.3333,1.0,"City, large"
2018,Franklin-Mckinley Elementary,RaceEth,923,Filipino,33,19.0,0.5758,1.0,"City, large"
2018,Franklin-Mckinley Elementary,RaceEth,923,Hispanic or Latino,551,124.0,0.2259,0.9892,"City, large"
2018,Franklin-Mckinley Elementary,RaceEth,923,Two or More,22,14.0,0.6364,1.0,"City, large"
2018,Franklin-Mckinley Elementary,RaceEth,923,White,17,9.0,0.5294,1.0,"City, large"
2018,Fremont Unified,All Students,2667,All Students,2667,1994.0,0.7474,0.9922,"Suburb, large"
2018,Fremont Unified,Disability Status,2667,Non-SWD,2417,1938.0,0.8017,0.9955,"Suburb, large"
2018,Fremont Unified,Disability Status,2667,SWD,250,55.0,0.2209,0.9615,"Suburb, large"
2018,Fremont Unified,EL Status,2667,EL Exited,709,616.0,0.8688,0.9972,"Suburb, large"
2018,Fremont Unified,EL Status,2667,English Learner,386,161.0,0.4167,0.9923,"Suburb, large"
2018,Fremont Unified,EL Status,2667,English Proficient,2273,1827.0,0.8037,0.9926,"Suburb, large"
2018,Fremont Unified,EL Status,2667,Ever EL,1095,778.0,0.71,0.9955,"Suburb, large"
2018,Fremont Unified,Economic Status,2667,Economically Disadvantaged,577,239.0,0.4149,0.9931,"Suburb, large"
2018,Fremont Unified,Economic Status,2667,Not Economically Disadvantaged,2090,1753.0,0.8391,0.9919,"Suburb, large"
2018,Fremont Unified,Gender,2667,Female,1276,956.0,0.7498,0.9891,"Suburb, large"
2018,Fremont Unified,Gender,2667,Male,1391,1037.0,0.7451,0.995,"Suburb, large"
2018,Fremont Unified,Migrant Status,2667,Migrant,*,,,,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,American Indian or Alaska Native,*,,,,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,Asian,1722,1531.0,0.8889,0.9948,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,Black or African American,58,17.0,0.2931,1.0,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,Filipino,90,61.0,0.6778,1.0,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,Hispanic or Latino,415,158.0,0.3807,0.9881,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,Native Hawaiian or Pacific Islander,15,4.0,0.2667,1.0,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,Two or More,100,66.0,0.66,0.9901,"Suburb, large"
2018,Fremont Unified,RaceEth,2667,White,252,150.0,0.5952,0.9767,"Suburb, large"
2018,French Gulch-Whiskeytown Elementary,All Students,*,All Students,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,Disability Status,*,Non-SWD,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,EL Status,*,English Proficient,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,Economic Status,*,Economically Disadvantaged,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,Gender,*,Female,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,Gender,*,Male,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,RaceEth,*,Hispanic or Latino,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,RaceEth,*,Two or More,*,,,,"Rural, distant"
2018,French Gulch-Whiskeytown Elementary,RaceEth,*,White,*,,,,"Rural, distant"
2018,Freshwater Elementary,All Students,47,All Students,47,27.0,0.5745,0.9792,"Rural, fringe"
2018,Freshwater Elementary,Disability Status,47,Non-SWD,39,25.0,0.641,1.0,"Rural, fringe"
2018,Freshwater Elementary,Disability Status,47,SWD,*,,,,"Rural, fringe"
2018,Freshwater Elementary,EL Status,47,EL Exited,*,,,,"Rural, fringe"
2018,Freshwater Elementary,EL Status,47,English Proficient,47,27.0,0.5745,0.9792,"Rural, fringe"
2018,Freshwater Elementary,EL Status,47,Ever EL,*,,,,"Rural, fringe"
2018,Freshwater Elementary,Economic Status,47,Economically Disadvantaged,17,8.0,0.4706,0.9444,"Rural, fringe"
2018,Freshwater Elementary,Economic Status,47,Not Economically Disadvantaged,30,19.0,0.6333,1.0,"Rural, fringe"
2018,Freshwater Elementary,Gender,47,Female,23,14.0,0.6087,1.0,"Rural, fringe"
2018,Freshwater Elementary,Gender,47,Male,24,13.0,0.5417,0.96,"Rural, fringe"
2018,Freshwater Elementary,RaceEth,47,American Indian or Alaska Native,*,,,,"Rural, fringe"
2018,Freshwater Elementary,RaceEth,47,Asian,*,,,,"Rural, fringe"
2018,Freshwater Elementary,RaceEth,47,Hispanic or Latino,*,,,,"Rural, fringe"
2018,Freshwater Elementary,RaceEth,47,Two or More,*,,,,"Rural, fringe"
2018,Freshwater Elementary,RaceEth,47,White,35,23.0,0.6571,1.0,"Rural, fringe"
2018,Fresno County Office Of Education,All Students,*,All Students,*,,,,"City, large"
2018,Fresno County Office Of Education,Disability Status,*,SWD,*,,,,"City, large"
2018,Fresno County Office Of Education,EL Status,*,EL Exited,*,,,,"City, large"
2018,Fresno County Office Of Education,EL Status,*,English Learner,*,,,,"City, large"
2018,Fresno County Office Of Education,EL Status,*,English Proficient,*,,,,"City, large"
2018,Fresno County Office Of Education,EL Status,*,Ever EL,*,,,,"City, large"
2018,Fresno County Office Of Education,Economic Status,*,Economically Disadvantaged,*,,,,"City, large"
2018,Fresno County Office Of Education,Economic Status,*,Not Economically Disadvantaged,*,,,,"City, large"
2018,Fresno County Office Of Education,Gender,*,Female,*,,,,"City, large"
2018,Fresno County Office Of Education,Gender,*,Male,*,,,,"City, large"
2018,Fresno County Office Of Education,RaceEth,*,Hispanic or Latino,*,,,,"City, large"
2018,Fresno County Office Of Education,RaceEth,*,White,*,,,,"City, large"
