SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2017,Center Joint Unified,Economic Status,309,Not Economically Disadvantaged,96,43.0,0.4479,0.9796,"Suburb, large"
2017,Center Joint Unified,Gender,309,Female,145,39.0,0.269,0.9797,"Suburb, large"
2017,Center Joint Unified,Gender,309,Male,164,69.0,0.4207,0.9647,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,American Indian or Alaska Native,*,,,,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,Asian,18,10.0,0.5556,1.0,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,Black or African American,23,4.0,0.1739,0.9583,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,Filipino,*,,,,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,Hispanic or Latino,85,28.0,0.3294,0.9884,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,Two or More,27,9.0,0.3333,0.9643,"Suburb, large"
2017,Center Joint Unified,RaceEth,309,White,135,51.0,0.3778,0.9574,"Suburb, large"
2017,Central Elementary,All Students,501,All Students,501,197.0,0.3932,0.9882,"Suburb, large"
2017,Central Elementary,Disability Status,501,Non-SWD,430,186.0,0.4326,0.9931,"Suburb, large"
2017,Central Elementary,Disability Status,501,SWD,71,11.0,0.1549,0.9595,"Suburb, large"
2017,Central Elementary,EL Status,501,EL Exited,34,20.0,0.5882,1.0,"Suburb, large"
2017,Central Elementary,EL Status,501,English Learner,58,7.0,0.1207,0.9831,"Suburb, large"
2017,Central Elementary,EL Status,501,English Proficient,443,190.0,0.4289,0.9888,"Suburb, large"
2017,Central Elementary,EL Status,501,Ever EL,92,27.0,0.2935,0.9892,"Suburb, large"
2017,Central Elementary,Economic Status,501,Economically Disadvantaged,299,93.0,0.311,0.9901,"Suburb, large"
2017,Central Elementary,Economic Status,501,Not Economically Disadvantaged,202,104.0,0.5149,0.9854,"Suburb, large"
2017,Central Elementary,Gender,501,Female,229,75.0,0.3275,0.9871,"Suburb, large"
2017,Central Elementary,Gender,501,Male,272,122.0,0.4485,0.9891,"Suburb, large"
2017,Central Elementary,RaceEth,501,Asian,21,16.0,0.7619,0.9545,"Suburb, large"
2017,Central Elementary,RaceEth,501,Black or African American,46,17.0,0.3696,0.9787,"Suburb, large"
2017,Central Elementary,RaceEth,501,Filipino,*,,,,"Suburb, large"
2017,Central Elementary,RaceEth,501,Hispanic or Latino,269,81.0,0.3011,0.9853,"Suburb, large"
2017,Central Elementary,RaceEth,501,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2017,Central Elementary,RaceEth,501,Two or More,16,6.0,0.375,1.0,"Suburb, large"
2017,Central Elementary,RaceEth,501,White,138,71.0,0.5145,1.0,"Suburb, large"
2017,Central Unified,All Students,1203,All Students,1203,469.0,0.3902,0.9853,"City, large"
2017,Central Unified,Disability Status,1203,Non-SWD,1110,456.0,0.4112,0.9893,"City, large"
2017,Central Unified,Disability Status,1203,SWD,93,13.0,0.1398,0.9394,"City, large"
2017,Central Unified,EL Status,1203,EL Exited,206,112.0,0.5437,1.0,"City, large"
2017,Central Unified,EL Status,1203,English Learner,119,15.0,0.1261,0.9675,"City, large"
2017,Central Unified,EL Status,1203,English Proficient,1081,453.0,0.4194,0.9881,"City, large"
2017,Central Unified,EL Status,1203,Ever EL,325,127.0,0.3908,0.9878,"City, large"
2017,Central Unified,Economic Status,1203,Economically Disadvantaged,851,262.0,0.3082,0.9918,"City, large"
2017,Central Unified,Economic Status,1203,Not Economically Disadvantaged,352,207.0,0.5881,0.9697,"City, large"
2017,Central Unified,Gender,1203,Female,614,216.0,0.3518,0.9887,"City, large"
2017,Central Unified,Gender,1203,Male,589,253.0,0.4303,0.9817,"City, large"
2017,Central Unified,Migrant Status,1203,Migrant,14,5.0,0.3571,0.9333,"City, large"
2017,Central Unified,RaceEth,1203,American Indian or Alaska Native,*,,,,"City, large"
2017,Central Unified,RaceEth,1203,Asian,148,72.0,0.4865,1.0,"City, large"
2017,Central Unified,RaceEth,1203,Black or African American,108,28.0,0.2617,0.973,"City, large"
2017,Central Unified,RaceEth,1203,Filipino,*,,,,"City, large"
2017,Central Unified,RaceEth,1203,Hispanic or Latino,722,242.0,0.3352,0.9823,"City, large"
2017,Central Unified,RaceEth,1203,Two or More,18,6.0,0.3333,0.9474,"City, large"
2017,Central Unified,RaceEth,1203,White,190,111.0,0.5842,1.0,"City, large"
2017,Central Union Elementary,All Students,186,All Students,186,91.0,0.4892,1.0,"Town, fringe"
2017,Central Union Elementary,Disability Status,186,Non-SWD,171,89.0,0.5205,1.0,"Town, fringe"
2017,Central Union Elementary,Disability Status,186,SWD,15,2.0,0.1333,1.0,"Town, fringe"
2017,Central Union Elementary,EL Status,186,EL Exited,13,6.0,0.4615,1.0,"Town, fringe"
2017,Central Union Elementary,EL Status,186,English Learner,15,2.0,0.1333,1.0,"Town, fringe"
2017,Central Union Elementary,EL Status,186,English Proficient,171,89.0,0.5205,1.0,"Town, fringe"
2017,Central Union Elementary,EL Status,186,Ever EL,28,8.0,0.2857,1.0,"Town, fringe"
2017,Central Union Elementary,Economic Status,186,Economically Disadvantaged,106,43.0,0.4057,1.0,"Town, fringe"
2017,Central Union Elementary,Economic Status,186,Not Economically Disadvantaged,80,48.0,0.6,1.0,"Town, fringe"
2017,Central Union Elementary,Gender,186,Female,97,45.0,0.4639,1.0,"Town, fringe"
2017,Central Union Elementary,Gender,186,Male,89,46.0,0.5169,1.0,"Town, fringe"
2017,Central Union Elementary,Migrant Status,186,Migrant,*,,,,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,American Indian or Alaska Native,*,,,,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,Asian,*,,,,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,Black or African American,*,,,,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,Filipino,*,,,,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,Hispanic or Latino,79,29.0,0.3671,1.0,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,Native Hawaiian or Pacific Islander,*,,,,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,Two or More,12,5.0,0.4167,1.0,"Town, fringe"
2017,Central Union Elementary,RaceEth,186,White,62,43.0,0.6935,1.0,"Town, fringe"
2017,Centralia Elementary,All Students,632,All Students,632,375.0,0.5934,0.9953,"Suburb, large"
2017,Centralia Elementary,Disability Status,632,Non-SWD,572,360.0,0.6294,0.9983,"Suburb, large"
2017,Centralia Elementary,Disability Status,632,SWD,60,15.0,0.25,0.9677,"Suburb, large"
2017,Centralia Elementary,EL Status,632,EL Exited,113,97.0,0.8584,1.0,"Suburb, large"
2017,Centralia Elementary,EL Status,632,English Learner,150,48.0,0.32,1.0,"Suburb, large"
2017,Centralia Elementary,EL Status,632,English Proficient,481,327.0,0.6798,0.9938,"Suburb, large"
2017,Centralia Elementary,EL Status,632,Ever EL,263,145.0,0.5513,1.0,"Suburb, large"
2017,Centralia Elementary,Economic Status,632,Economically Disadvantaged,367,182.0,0.4959,0.9973,"Suburb, large"
2017,Centralia Elementary,Economic Status,632,Not Economically Disadvantaged,265,193.0,0.7283,0.9925,"Suburb, large"
2017,Centralia Elementary,Gender,632,Female,305,184.0,0.6033,1.0,"Suburb, large"
2017,Centralia Elementary,Gender,632,Male,327,191.0,0.5841,0.9909,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,American Indian or Alaska Native,*,,,,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,Asian,104,89.0,0.8558,1.0,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,Black or African American,23,6.0,0.2609,1.0,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,Filipino,65,54.0,0.8308,1.0,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,Hispanic or Latino,329,160.0,0.4863,0.997,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,Two or More,21,10.0,0.4762,1.0,"Suburb, large"
2017,Centralia Elementary,RaceEth,632,White,86,54.0,0.6279,0.9773,"Suburb, large"
2017,Ceres Unified,All Students,1094,All Students,1094,253.0,0.2313,0.9918,"Suburb, large"
2017,Ceres Unified,Disability Status,1094,Non-SWD,954,244.0,0.2558,0.9917,"Suburb, large"
2017,Ceres Unified,Disability Status,1094,SWD,140,9.0,0.0643,0.9929,"Suburb, large"
2017,Ceres Unified,EL Status,1094,EL Exited,282,122.0,0.4326,0.993,"Suburb, large"
2017,Ceres Unified,EL Status,1094,English Learner,341,13.0,0.0381,0.9942,"Suburb, large"
2017,Ceres Unified,EL Status,1094,English Proficient,753,240.0,0.3187,0.9908,"Suburb, large"
2017,Ceres Unified,EL Status,1094,Ever EL,623,135.0,0.2167,0.9936,"Suburb, large"
2017,Ceres Unified,Economic Status,1094,Economically Disadvantaged,936,199.0,0.2126,0.9947,"Suburb, large"
2017,Ceres Unified,Economic Status,1094,Not Economically Disadvantaged,158,54.0,0.3418,0.9753,"Suburb, large"
2017,Ceres Unified,Gender,1094,Female,565,124.0,0.2195,0.993,"Suburb, large"
2017,Ceres Unified,Gender,1094,Male,529,129.0,0.2439,0.9906,"Suburb, large"
2017,Ceres Unified,Migrant Status,1094,Migrant,28,4.0,0.1429,1.0,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,American Indian or Alaska Native,*,,,,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,Asian,44,16.0,0.3636,0.9778,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,Black or African American,19,1.0,0.0526,0.95,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,Filipino,*,,,,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,Hispanic or Latino,838,174.0,0.2076,0.9952,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,Native Hawaiian or Pacific Islander,14,5.0,0.3571,0.9333,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,Two or More,*,,,,"Suburb, large"
2017,Ceres Unified,RaceEth,1094,White,165,54.0,0.3273,0.988,"Suburb, large"
2017,Charter Oak Unified,All Students,373,All Students,373,154.0,0.4129,0.9973,"Suburb, large"
2017,Charter Oak Unified,Disability Status,373,Non-SWD,311,143.0,0.4598,0.9968,"Suburb, large"
2017,Charter Oak Unified,Disability Status,373,SWD,62,11.0,0.1774,1.0,"Suburb, large"
2017,Charter Oak Unified,EL Status,373,EL Exited,26,18.0,0.6923,1.0,"Suburb, large"
2017,Charter Oak Unified,EL Status,373,English Learner,30,5.0,0.1667,1.0,"Suburb, large"
2017,Charter Oak Unified,EL Status,373,English Proficient,342,148.0,0.4327,0.9971,"Suburb, large"
2017,Charter Oak Unified,EL Status,373,Ever EL,56,23.0,0.4107,1.0,"Suburb, large"
2017,Charter Oak Unified,Economic Status,373,Economically Disadvantaged,235,78.0,0.3319,1.0,"Suburb, large"
2017,Charter Oak Unified,Economic Status,373,Not Economically Disadvantaged,138,76.0,0.5507,0.9928,"Suburb, large"
2017,Charter Oak Unified,Gender,373,Female,172,69.0,0.4012,0.9942,"Suburb, large"
2017,Charter Oak Unified,Gender,373,Male,201,85.0,0.4229,1.0,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,American Indian or Alaska Native,*,,,,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,Asian,19,15.0,0.7895,1.0,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,Black or African American,*,,,,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,Filipino,*,,,,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,Hispanic or Latino,262,93.0,0.355,0.9962,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,Two or More,*,,,,"Suburb, large"
2017,Charter Oak Unified,RaceEth,373,White,68,35.0,0.5147,1.0,"Suburb, large"
2017,Chatom Union,All Students,63,All Students,63,15.0,0.2381,0.9692,"Rural, fringe"
2017,Chatom Union,Disability Status,63,Non-SWD,59,15.0,0.2542,0.9672,"Rural, fringe"
2017,Chatom Union,Disability Status,63,SWD,*,,,,"Rural, fringe"
2017,Chatom Union,EL Status,63,EL Exited,*,,,,"Rural, fringe"
2017,Chatom Union,EL Status,63,English Learner,35,5.0,0.1429,1.0,"Rural, fringe"
2017,Chatom Union,EL Status,63,English Proficient,28,10.0,0.3571,0.9333,"Rural, fringe"
2017,Chatom Union,EL Status,63,Ever EL,36,6.0,0.1667,1.0,"Rural, fringe"
2017,Chatom Union,Economic Status,63,Economically Disadvantaged,49,9.0,0.1837,0.9608,"Rural, fringe"
2017,Chatom Union,Economic Status,63,Not Economically Disadvantaged,14,6.0,0.4286,1.0,"Rural, fringe"
2017,Chatom Union,Gender,63,Female,31,5.0,0.1613,1.0,"Rural, fringe"
2017,Chatom Union,Gender,63,Male,32,10.0,0.3125,0.9412,"Rural, fringe"
2017,Chatom Union,RaceEth,63,Hispanic or Latino,40,6.0,0.15,0.9756,"Rural, fringe"
2017,Chatom Union,RaceEth,63,Native Hawaiian or Pacific Islander,*,,,,"Rural, fringe"
2017,Chatom Union,RaceEth,63,Two or More,*,,,,"Rural, fringe"
2017,Chatom Union,RaceEth,63,White,20,9.0,0.45,0.9524,"Rural, fringe"
2017,Chawanakee Unified,All Students,56,All Students,56,18.0,0.3214,0.9032,"Rural, distant"
2017,Chawanakee Unified,Disability Status,56,Non-SWD,50,17.0,0.34,0.9259,"Rural, distant"
2017,Chawanakee Unified,Disability Status,56,SWD,*,,,,"Rural, distant"
2017,Chawanakee Unified,EL Status,56,English Proficient,56,18.0,0.3214,0.9032,"Rural, distant"
2017,Chawanakee Unified,Economic Status,56,Economically Disadvantaged,35,8.0,0.2286,0.9211,"Rural, distant"
2017,Chawanakee Unified,Economic Status,56,Not Economically Disadvantaged,21,10.0,0.4762,0.875,"Rural, distant"
2017,Chawanakee Unified,Gender,56,Female,26,6.0,0.2308,0.8667,"Rural, distant"
2017,Chawanakee Unified,Gender,56,Male,30,12.0,0.4,0.9375,"Rural, distant"
2017,Chawanakee Unified,RaceEth,56,American Indian or Alaska Native,*,,,,"Rural, distant"
2017,Chawanakee Unified,RaceEth,56,Asian,*,,,,"Rural, distant"
2017,Chawanakee Unified,RaceEth,56,Black or African American,*,,,,"Rural, distant"
2017,Chawanakee Unified,RaceEth,56,Hispanic or Latino,*,,,,"Rural, distant"
2017,Chawanakee Unified,RaceEth,56,White,40,16.0,0.4,0.9091,"Rural, distant"
2017,Chicago Park Elementary,All Students,17,All Students,17,6.0,0.3529,0.9444,"Rural, fringe"
2017,Chicago Park Elementary,Disability Status,17,Non-SWD,13,3.0,0.2308,0.9286,"Rural, fringe"
2017,Chicago Park Elementary,Disability Status,17,SWD,*,,,,"Rural, fringe"
2017,Chicago Park Elementary,EL Status,17,English Proficient,17,6.0,0.3529,0.9444,"Rural, fringe"
2017,Chicago Park Elementary,Economic Status,17,Economically Disadvantaged,*,,,,"Rural, fringe"
2017,Chicago Park Elementary,Economic Status,17,Not Economically Disadvantaged,*,,,,"Rural, fringe"
2017,Chicago Park Elementary,Gender,17,Female,*,,,,"Rural, fringe"
2017,Chicago Park Elementary,Gender,17,Male,12,5.0,0.4167,0.9231,"Rural, fringe"
2017,Chicago Park Elementary,RaceEth,17,Asian,*,,,,"Rural, fringe"
2017,Chicago Park Elementary,RaceEth,17,Hispanic or Latino,*,,,,"Rural, fringe"
2017,Chicago Park Elementary,RaceEth,17,White,14,6.0,0.4286,0.9333,"Rural, fringe"
2017,Chico Unified,All Students,882,All Students,882,436.0,0.4943,0.98,"City, small"
2017,Chico Unified,Disability Status,882,Non-SWD,767,413.0,0.5385,0.9897,"City, small"
2017,Chico Unified,Disability Status,882,SWD,115,23.0,0.2,0.92,"City, small"
2017,Chico Unified,EL Status,882,EL Exited,53,24.0,0.4528,1.0,"City, small"
2017,Chico Unified,EL Status,882,English Learner,82,15.0,0.1829,1.0,"City, small"
2017,Chico Unified,EL Status,882,English Proficient,798,419.0,0.5251,0.9779,"City, small"
2017,Chico Unified,EL Status,882,Ever EL,135,39.0,0.2889,1.0,"City, small"
2017,Chico Unified,Economic Status,882,Economically Disadvantaged,432,149.0,0.3449,0.9708,"City, small"
2017,Chico Unified,Economic Status,882,Not Economically Disadvantaged,450,287.0,0.6378,0.989,"City, small"
2017,Chico Unified,Gender,882,Female,428,204.0,0.4766,0.9907,"City, small"
2017,Chico Unified,Gender,882,Male,454,232.0,0.511,0.9701,"City, small"
2017,Chico Unified,Migrant Status,882,Migrant,*,,,,"City, small"
2017,Chico Unified,RaceEth,882,American Indian or Alaska Native,16,4.0,0.25,1.0,"City, small"
2017,Chico Unified,RaceEth,882,Asian,46,18.0,0.3913,1.0,"City, small"
2017,Chico Unified,RaceEth,882,Black or African American,24,10.0,0.4167,0.96,"City, small"
2017,Chico Unified,RaceEth,882,Filipino,*,,,,"City, small"
2017,Chico Unified,RaceEth,882,Hispanic or Latino,254,90.0,0.3543,0.9883,"City, small"
2017,Chico Unified,RaceEth,882,Native Hawaiian or Pacific Islander,*,,,,"City, small"
2017,Chico Unified,RaceEth,882,Two or More,30,17.0,0.5667,1.0,"City, small"
2017,Chico Unified,RaceEth,882,White,496,289.0,0.5827,0.9725,"City, small"
2017,Chino Valley Unified,All Students,2091,All Students,2091,1024.0,0.4897,0.991,"Suburb, large"
2017,Chino Valley Unified,Disability Status,2091,Non-SWD,1801,969.0,0.538,0.9928,"Suburb, large"
2017,Chino Valley Unified,Disability Status,2091,SWD,290,55.0,0.1897,0.9797,"Suburb, large"
2017,Chino Valley Unified,EL Status,2091,EL Exited,321,190.0,0.5919,0.9969,"Suburb, large"
2017,Chino Valley Unified,EL Status,2091,English Learner,225,36.0,0.16,1.0,"Suburb, large"
2017,Chino Valley Unified,EL Status,2091,English Proficient,1866,988.0,0.5295,0.9899,"Suburb, large"
2017,Chino Valley Unified,EL Status,2091,Ever EL,546,226.0,0.4139,0.9982,"Suburb, large"
2017,Chino Valley Unified,Economic Status,2091,Economically Disadvantaged,1077,372.0,0.3454,0.9926,"Suburb, large"
2017,Chino Valley Unified,Economic Status,2091,Not Economically Disadvantaged,1014,652.0,0.643,0.9893,"Suburb, large"
2017,Chino Valley Unified,Gender,2091,Female,1042,483.0,0.4635,0.9924,"Suburb, large"
2017,Chino Valley Unified,Gender,2091,Male,1049,541.0,0.5157,0.9896,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,American Indian or Alaska Native,*,,,,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,Asian,326,275.0,0.8436,0.9969,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,Black or African American,63,17.0,0.2698,0.9844,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,Filipino,82,62.0,0.7561,1.0,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,Hispanic or Latino,1220,438.0,0.359,0.9935,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,Two or More,46,30.0,0.6522,1.0,"Suburb, large"
2017,Chino Valley Unified,RaceEth,2091,White,347,200.0,0.5764,0.9775,"Suburb, large"
2017,Chowchilla Elementary,All Students,253,All Students,253,50.0,0.1976,0.9806,"Town, distant"
2017,Chowchilla Elementary,Disability Status,253,Non-SWD,233,47.0,0.2017,0.9831,"Town, distant"
2017,Chowchilla Elementary,Disability Status,253,SWD,20,3.0,0.15,0.9524,"Town, distant"
2017,Chowchilla Elementary,EL Status,253,EL Exited,24,13.0,0.5417,1.0,"Town, distant"
2017,Chowchilla Elementary,EL Status,253,English Learner,81,5.0,0.0617,0.9878,"Town, distant"
2017,Chowchilla Elementary,EL Status,253,English Proficient,171,45.0,0.2632,0.9771,"Town, distant"
2017,Chowchilla Elementary,EL Status,253,Ever EL,105,18.0,0.1714,0.9906,"Town, distant"
2017,Chowchilla Elementary,Economic Status,253,Economically Disadvantaged,199,32.0,0.1608,0.9851,"Town, distant"
2017,Chowchilla Elementary,Economic Status,253,Not Economically Disadvantaged,54,18.0,0.3333,0.9643,"Town, distant"
2017,Chowchilla Elementary,Gender,253,Female,124,18.0,0.1452,0.9612,"Town, distant"
2017,Chowchilla Elementary,Gender,253,Male,129,32.0,0.2481,1.0,"Town, distant"
2017,Chowchilla Elementary,Migrant Status,253,Migrant,*,,,,"Town, distant"
2017,Chowchilla Elementary,RaceEth,253,Asian,*,,,,"Town, distant"
2017,Chowchilla Elementary,RaceEth,253,Black or African American,*,,,,"Town, distant"
2017,Chowchilla Elementary,RaceEth,253,Hispanic or Latino,159,22.0,0.1384,0.9876,"Town, distant"
2017,Chowchilla Elementary,RaceEth,253,Two or More,*,,,,"Town, distant"
2017,Chowchilla Elementary,RaceEth,253,White,78,25.0,0.3205,0.975,"Town, distant"
2017,Chualar Union,All Students,33,All Students,33,10.0,0.303,1.0,"Rural, distant"
2017,Chualar Union,Disability Status,33,Non-SWD,30,9.0,0.3,1.0,"Rural, distant"
2017,Chualar Union,Disability Status,33,SWD,*,,,,"Rural, distant"
2017,Chualar Union,EL Status,33,English Learner,28,10.0,0.3571,1.0,"Rural, distant"
2017,Chualar Union,EL Status,33,English Proficient,*,,,,"Rural, distant"
2017,Chualar Union,EL Status,33,Ever EL,28,10.0,0.3571,1.0,"Rural, distant"
2017,Chualar Union,Economic Status,33,Economically Disadvantaged,30,10.0,0.3333,1.0,"Rural, distant"
2017,Chualar Union,Economic Status,33,Not Economically Disadvantaged,*,,,,"Rural, distant"
2017,Chualar Union,Gender,33,Female,17,7.0,0.4118,1.0,"Rural, distant"
2017,Chualar Union,Gender,33,Male,16,3.0,0.1875,1.0,"Rural, distant"
2017,Chualar Union,Migrant Status,33,Migrant,*,,,,"Rural, distant"
2017,Chualar Union,RaceEth,33,Hispanic or Latino,33,10.0,0.303,1.0,"Rural, distant"
2017,Chula Vista Elementary,All Students,3236,All Students,3236,1672.0,0.5167,0.9824,"Suburb, large"
2017,Chula Vista Elementary,Disability Status,3236,Non-SWD,2894,1614.0,0.5577,0.9881,"Suburb, large"
2017,Chula Vista Elementary,Disability Status,3236,SWD,342,58.0,0.1696,0.937,"Suburb, large"
2017,Chula Vista Elementary,EL Status,3236,EL Exited,518,358.0,0.6911,0.9962,"Suburb, large"
2017,Chula Vista Elementary,EL Status,3236,English Learner,755,121.0,0.1603,0.9844,"Suburb, large"
2017,Chula Vista Elementary,EL Status,3236,English Proficient,2481,1551.0,0.6252,0.9818,"Suburb, large"
2017,Chula Vista Elementary,EL Status,3236,Ever EL,1273,479.0,0.3763,0.9891,"Suburb, large"
2017,Chula Vista Elementary,Economic Status,3236,Economically Disadvantaged,1616,587.0,0.3632,0.9866,"Suburb, large"
2017,Chula Vista Elementary,Economic Status,3236,Not Economically Disadvantaged,1620,1085.0,0.6698,0.9783,"Suburb, large"
2017,Chula Vista Elementary,Gender,3236,Female,1611,774.0,0.4804,0.9841,"Suburb, large"
2017,Chula Vista Elementary,Gender,3236,Male,1625,898.0,0.5526,0.9807,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,American Indian or Alaska Native,*,,,,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,Asian,86,73.0,0.8488,0.9885,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,Black or African American,122,55.0,0.4508,0.9839,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,Filipino,349,252.0,0.7221,0.9971,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,Hispanic or Latino,2132,930.0,0.4362,0.9816,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,Native Hawaiian or Pacific Islander,21,12.0,0.5714,0.9545,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,Two or More,129,92.0,0.7132,0.9923,"Suburb, large"
2017,Chula Vista Elementary,RaceEth,3236,White,383,250.0,0.6527,0.9721,"Suburb, large"
2017,Cienega Union Elementary,All Students,*,All Students,*,,,,"Rural, distant"
2017,Cienega Union Elementary,Disability Status,*,Non-SWD,*,,,,"Rural, distant"
2017,Cienega Union Elementary,Disability Status,*,SWD,*,,,,"Rural, distant"
2017,Cienega Union Elementary,EL Status,*,English Learner,*,,,,"Rural, distant"
2017,Cienega Union Elementary,EL Status,*,English Proficient,*,,,,"Rural, distant"
2017,Cienega Union Elementary,EL Status,*,Ever EL,*,,,,"Rural, distant"
2017,Cienega Union Elementary,Economic Status,*,Economically Disadvantaged,*,,,,"Rural, distant"
2017,Cienega Union Elementary,Economic Status,*,Not Economically Disadvantaged,*,,,,"Rural, distant"
2017,Cienega Union Elementary,Gender,*,Female,*,,,,"Rural, distant"
2017,Cienega Union Elementary,Gender,*,Male,*,,,,"Rural, distant"
2017,Cienega Union Elementary,RaceEth,*,Hispanic or Latino,*,,,,"Rural, distant"
2017,Cienega Union Elementary,RaceEth,*,White,*,,,,"Rural, distant"
2017,Cinnabar Elementary,All Students,26,All Students,26,10.0,0.3846,1.0,"Suburb, small"
2017,Cinnabar Elementary,Disability Status,26,Non-SWD,21,9.0,0.4286,1.0,"Suburb, small"
2017,Cinnabar Elementary,Disability Status,26,SWD,*,,,,"Suburb, small"
2017,Cinnabar Elementary,EL Status,26,English Learner,18,6.0,0.3333,1.0,"Suburb, small"
2017,Cinnabar Elementary,EL Status,26,English Proficient,*,,,,"Suburb, small"
2017,Cinnabar Elementary,EL Status,26,Ever EL,18,6.0,0.3333,1.0,"Suburb, small"
2017,Cinnabar Elementary,Economic Status,26,Economically Disadvantaged,23,8.0,0.3478,1.0,"Suburb, small"
2017,Cinnabar Elementary,Economic Status,26,Not Economically Disadvantaged,*,,,,"Suburb, small"
2017,Cinnabar Elementary,Gender,26,Female,17,6.0,0.3529,1.0,"Suburb, small"
2017,Cinnabar Elementary,Gender,26,Male,*,,,,"Suburb, small"
2017,Cinnabar Elementary,RaceEth,26,Black or African American,*,,,,"Suburb, small"
2017,Cinnabar Elementary,RaceEth,26,Hispanic or Latino,19,6.0,0.3158,1.0,"Suburb, small"
2017,Cinnabar Elementary,RaceEth,26,Native Hawaiian or Pacific Islander,*,,,,"Suburb, small"
2017,Cinnabar Elementary,RaceEth,26,Two or More,*,,,,"Suburb, small"
2017,Cinnabar Elementary,RaceEth,26,White,*,,,,"Suburb, small"
2017,Claremont Unified,All Students,498,All Students,498,252.0,0.507,0.9842,"Suburb, large"
2017,Claremont Unified,Disability Status,498,Non-SWD,436,233.0,0.5356,0.9887,"Suburb, large"
2017,Claremont Unified,Disability Status,498,SWD,62,19.0,0.3065,0.9538,"Suburb, large"
2017,Claremont Unified,EL Status,498,EL Exited,27,16.0,0.5926,1.0,"Suburb, large"
2017,Claremont Unified,EL Status,498,English Learner,48,11.0,0.234,0.96,"Suburb, large"
2017,Claremont Unified,EL Status,498,English Proficient,450,241.0,0.5356,0.9868,"Suburb, large"
2017,Claremont Unified,EL Status,498,Ever EL,75,27.0,0.3649,0.974,"Suburb, large"
2017,Claremont Unified,Economic Status,498,Economically Disadvantaged,181,65.0,0.3611,0.9945,"Suburb, large"
2017,Claremont Unified,Economic Status,498,Not Economically Disadvantaged,317,187.0,0.5899,0.9784,"Suburb, large"
2017,Claremont Unified,Gender,498,Female,244,116.0,0.4774,0.9839,"Suburb, large"
2017,Claremont Unified,Gender,498,Male,254,136.0,0.5354,0.9845,"Suburb, large"
